alg,test_pop_id,search_time_limit,planning_pop_id,num_episodes_limit,exp_time_limit,exp_num,env_id,agent_id,num,len,return,discounted_return,time,search_time,update_time,reinvigoration_time,evaluation_time,policy_calls,inference_time,search_depth,num_sims,mem_usage,min_value,max_value,belief_state_acc,belief_state_acc_0,belief_state_acc_1,belief_state_acc_2,belief_state_acc_3,belief_state_acc_4,belief_state_acc_5,belief_state_acc_6,belief_state_acc_7,belief_state_acc_8,belief_state_acc_9,belief_state_acc_10,belief_state_acc_11,belief_state_acc_12,belief_state_acc_13,belief_state_acc_14,belief_state_acc_15,belief_state_acc_16,belief_state_acc_17,belief_state_acc_18,belief_state_acc_19,belief_state_acc_20,belief_state_acc_21,belief_state_acc_22,belief_state_acc_23,belief_state_acc_24,belief_state_acc_25,belief_state_acc_26,belief_state_acc_27,belief_state_acc_28,belief_state_acc_29,belief_state_acc_30,belief_state_acc_31,belief_state_acc_32,belief_state_acc_33,belief_state_acc_34,belief_state_acc_35,belief_state_acc_36,belief_state_acc_37,belief_state_acc_38,belief_state_acc_39,belief_state_acc_40,belief_state_acc_41,belief_state_acc_42,belief_state_acc_43,belief_state_acc_44,belief_state_acc_45,belief_state_acc_46,belief_state_acc_47,belief_state_acc_48,belief_state_acc_49,belief_history_acc,belief_history_acc_0,belief_history_acc_1,belief_history_acc_2,belief_history_acc_3,belief_history_acc_4,belief_history_acc_5,belief_history_acc_6,belief_history_acc_7,belief_history_acc_8,belief_history_acc_9,belief_history_acc_10,belief_history_acc_11,belief_history_acc_12,belief_history_acc_13,belief_history_acc_14,belief_history_acc_15,belief_history_acc_16,belief_history_acc_17,belief_history_acc_18,belief_history_acc_19,belief_history_acc_20,belief_history_acc_21,belief_history_acc_22,belief_history_acc_23,belief_history_acc_24,belief_history_acc_25,belief_history_acc_26,belief_history_acc_27,belief_history_acc_28,belief_history_acc_29,belief_history_acc_30,belief_history_acc_31,belief_history_acc_32,belief_history_acc_33,belief_history_acc_34,belief_history_acc_35,belief_history_acc_36,belief_history_acc_37,belief_history_acc_38,belief_history_acc_39,belief_history_acc_40,belief_history_acc_41,belief_history_acc_42,belief_history_acc_43,belief_history_acc_44,belief_history_acc_45,belief_history_acc_46,belief_history_acc_47,belief_history_acc_48,belief_history_acc_49,belief_action_acc,belief_action_acc_0,belief_action_acc_1,belief_action_acc_2,belief_action_acc_3,belief_action_acc_4,belief_action_acc_5,belief_action_acc_6,belief_action_acc_7,belief_action_acc_8,belief_action_acc_9,belief_action_acc_10,belief_action_acc_11,belief_action_acc_12,belief_action_acc_13,belief_action_acc_14,belief_action_acc_15,belief_action_acc_16,belief_action_acc_17,belief_action_acc_18,belief_action_acc_19,belief_action_acc_20,belief_action_acc_21,belief_action_acc_22,belief_action_acc_23,belief_action_acc_24,belief_action_acc_25,belief_action_acc_26,belief_action_acc_27,belief_action_acc_28,belief_action_acc_29,belief_action_acc_30,belief_action_acc_31,belief_action_acc_32,belief_action_acc_33,belief_action_acc_34,belief_action_acc_35,belief_action_acc_36,belief_action_acc_37,belief_action_acc_38,belief_action_acc_39,belief_action_acc_40,belief_action_acc_41,belief_action_acc_42,belief_action_acc_43,belief_action_acc_44,belief_action_acc_45,belief_action_acc_46,belief_action_acc_47,belief_action_acc_48,belief_action_acc_49,belief_policy_acc,belief_policy_acc_0,belief_policy_acc_1,belief_policy_acc_2,belief_policy_acc_3,belief_policy_acc_4,belief_policy_acc_5,belief_policy_acc_6,belief_policy_acc_7,belief_policy_acc_8,belief_policy_acc_9,belief_policy_acc_10,belief_policy_acc_11,belief_policy_acc_12,belief_policy_acc_13,belief_policy_acc_14,belief_policy_acc_15,belief_policy_acc_16,belief_policy_acc_17,belief_policy_acc_18,belief_policy_acc_19,belief_policy_acc_20,belief_policy_acc_21,belief_policy_acc_22,belief_policy_acc_23,belief_policy_acc_24,belief_policy_acc_25,belief_policy_acc_26,belief_policy_acc_27,belief_policy_acc_28,belief_policy_acc_29,belief_policy_acc_30,belief_policy_acc_31,belief_policy_acc_32,belief_policy_acc_33,belief_policy_acc_34,belief_policy_acc_35,belief_policy_acc_36,belief_policy_acc_37,belief_policy_acc_38,belief_policy_acc_39,belief_policy_acc_40,belief_policy_acc_41,belief_policy_acc_42,belief_policy_acc_43,belief_policy_acc_44,belief_policy_acc_45,belief_policy_acc_46,belief_policy_acc_47,belief_policy_acc_48,belief_policy_acc_49
POTMMCP,P0,0.1,P0,200,86400,0,CooperativeReaching-v0,0,135,9,1.0,0.92274469442792,1.525073528289795,0.1638476848602295,0.0001160568661159,3.817346360948351e-05,0.0421779685550265,4919.0,0.0043396684858534,7.444444444444445,393.44444444444446,274.56640625,0.0,0.9955777777777778,0.98989898989899,1.0,0.9090909090909092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8484848484848485,0.2727272727272727,0.3636363636363636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2022158597717128,0.1818181818181818,0.1818181818181818,0.1176470588235294,0.1417322834645669,0.2105263157894736,0.2480620155038759,0.2466539196940726,0.2476190476190476,0.2440657334144857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,0.1,P0,200,86400,0,CooperativeReaching-v0,0,136,6,1.0,0.9509900499,1.5379741191864014,0.2537630399068196,0.000169555346171,6.12338383992513e-05,0.2118078867594401,4776.333333333333,0.0040153264999389,5.666666666666667,417.8333333333333,272.62890625,0.0,0.9933666666666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6212121212121212,0.2272727272727272,0.5,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,0.1,P0,200,86400,0,CooperativeReaching-v0,0,137,5,1.0,0.96059601,1.6350312232971191,0.3238470554351806,0.0003027439117431,0.0002106189727783,0.1770843029022216,3322.6,0.0030268192291259,5.4,382.6,272.62890625,0.0950990049899999,0.99019800998,0.9454545454545455,1.0,0.7272727272727273,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7818181818181819,0.1818181818181818,0.7272727272727273,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2542124204267514,0.0909090909090909,0.2727272727272727,0.3142857142857143,0.3108433734939759,0.2822966507177033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,0.1,P0,200,86400,0,CooperativeReaching-v0,0,138,50,0.0,0.0,9.992483615875244,0.1980167484283447,3.4613609313964845e-05,0.0,0.10013596534729,5770.0,0.0053950691223144,6.82,203.42,274.76171875,0.0,0.9702989999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974025974025974,0.2727272727272727,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1291517704064818,0.2727272727272727,0.4285714285714285,0.4117647058823529,0.3529411764705882,0.3,0.2857142857142857,0.21875,0.2280701754385964,0.1967213114754098,0.1875,0.2333333333333333,0.2115384615384615,0.2222222222222222,0.2295081967213114,0.203125,0.1891891891891892,0.1384615384615384,0.1194029850746268,0.0704225352112676,0.0657894736842105,0.088235294117647,0.0701754385964912,0.0483870967741935,0.0833333333333333,0.1052631578947368,0.0886075949367088,0.0588235294117647,0.0923076923076923,0.0963855421686747,0.0978260869565217,0.108695652173913,0.1414141414141414,0.1650485436893204,0.1379310344827586,0.1489361702127659,0.0666666666666666,0.0803571428571428,0.0909090909090909,0.0714285714285714,0.043103448275862,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POTMMCP,P0,0.1,P0,200,86400,0,CooperativeReaching-v0,0,139,50,0.0,0.0,13.945992469787598,0.2764459562301635,0.0012151718139648,0.0010944128036499,0.0138562393188476,2619.2,0.0033594703674316,5.2,1144.8,274.76171875,0.0,0.99900798,0.0745454545454545,1.0,0.7272727272727273,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9009090909090908,0.1818181818181818,0.3636363636363636,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0109090909090909,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POTMMCP,P0,0.1,P0,200,86400,0,CooperativeReaching-v0,0,140,9,1.0,0.92274469442792,1.378619909286499,0.1500995424058702,0.0001243750254313,6.474388970269097e-05,0.0543448660108778,5984.444444444444,0.0046327114105224,6.444444444444445,354.8888888888889,272.05078125,0.0,1.0,0.9595959595959596,1.0,0.6363636363636364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8585858585858586,0.0909090909090909,0.6363636363636364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8787878787878788,0.1818181818181818,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,0.1,P0,200,86400,0,CooperativeReaching-v0,0,141,6,1.0,0.9509900499,1.4542598724365234,0.2370338439941406,0.0002327362696329,0.0001081625620524,0.0461134513219197,5301.833333333333,0.0046348174413045,6.666666666666667,471.1666666666667,272.05078125,0.0,0.9950498333333332,0.9545454545454546,1.0,0.7272727272727273,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7215909090909092,0.0909090909090909,0.3636363636363636,0.875,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8125,0.2727272727272727,0.7272727272727273,0.875,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,0.1,P0,200,86400,0,CooperativeReaching-v0,0,142,7,1.0,0.941480149401,2.0982108116149902,0.2963996274130685,0.0002698898315429,0.0001320498330252,0.2514139584132603,4662.857142857143,0.0040301595415387,6.285714285714286,414.2857142857143,272.05078125,0.0,1.0,0.987012987012987,1.0,0.9090909090909092,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6428571428571429,0.1818181818181818,0.3181818181818182,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6363046900910359,0.0909090909090909,0.4545454545454545,0.7272727272727273,0.7692307692307693,0.7926829268292683,0.8013100436681223,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,0.1,P0,200,86400,0,CooperativeReaching-v0,0,143,50,0.0,0.0,11.220180034637451,0.2221061038970947,3.635883331298828e-05,1.6021728515625e-06,0.1379837226867676,5556.98,0.0053009748458862,8.22,191.82,275.3984375,0.0,0.9801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9854545454545456,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.678603998659687,0.2727272727272727,0.6363636363636364,0.7142857142857143,0.7045454545454546,0.7313432835820896,0.7123287671232876,0.6296296296296297,0.6309523809523809,0.58,0.4729729729729729,0.5111111111111111,0.5402298850574713,0.5054945054945055,0.5333333333333333,0.5567010309278351,0.5789473684210527,0.5757575757575758,0.6041666666666666,0.618421052631579,0.6363636363636364,0.6767676767676768,0.71,0.7029702970297029,0.6938775510204082,0.6813186813186813,0.6574074074074074,0.6637931034482759,0.6774193548387096,0.6666666666666666,0.6962962962962963,0.6435643564356436,0.656,0.6714285714285714,0.7379310344827587,0.76,0.7235772357723578,0.8251748251748252,0.8378378378378378,0.8343558282208589,0.8273809523809523,0.7916666666666666,0.8176470588235294,0.7790055248618785,0.7696629213483146,0.7821782178217822,0.76,0.7677165354330708,0.8103448275862069,0.7880597014925373,0.7744755244755245
POTMMCP,P0,0.1,P0,200,86400,0,CooperativeReaching-v0,0,144,6,1.0,0.9509900499,1.3321447372436523,0.2174601157506307,0.0001043876012166,0.0,0.0313277244567871,4181.5,0.0040324926376342,7.333333333333333,546.0,275.3984375,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7769360269360269,0.2727272727272727,0.3888888888888889,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7769360269360269,0.2727272727272727,0.3888888888888889,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,0.1,P0,200,86400,0,CooperativeReaching-v0,0,145,50,0.0,0.0,11.18776512145996,0.221515679359436,3.841876983642578e-05,0.0,0.1105348777770996,5432.36,0.00554208278656,7.74,194.96,276.1796875,0.0,0.9998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9812121212121212,0.2272727272727272,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2559002088552388,0.1818181818181818,0.25,0.3243243243243243,0.3230769230769231,0.3285714285714285,0.475,0.4482758620689655,0.2972972972972973,0.2682926829268293,0.2857142857142857,0.3023255813953488,0.2840909090909091,0.2840909090909091,0.1666666666666666,0.1780821917808219,0.1904761904761904,0.2068965517241379,0.1685393258426966,0.1875,0.1724137931034483,0.1770833333333333,0.2524271844660194,0.2714285714285714,0.2528735632183908,0.29,0.3181818181818182,0.2735042735042735,0.2258064516129032,0.2222222222222222,0.1818181818181818,0.198019801980198,0.2265625,0.2148148148148148,0.218978102189781,0.25,0.2647058823529412,0.2666666666666666,0.275,0.2816091954022988,0.2371134020618556,0.2631578947368421,0.2359550561797752,0.2525252525252525,0.2290076335877862,0.2333333333333333,0.2957746478873239,0.2821576763485477,0.2847682119205298,0.2433734939759036,0.2526881720430107
POTMMCP,P0,0.1,P0,200,86400,0,CooperativeReaching-v0,0,146,7,1.0,0.941480149401,1.5197269916534424,0.213724068232945,9.131431579589844e-05,0.0,0.0494799613952636,5372.857142857143,0.0046203136444091,6.857142857142857,409.8571428571428,276.1796875,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6731601731601732,0.3181818181818182,0.3939393939393939,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5863034723297805,0.3636363636363636,0.6666666666666666,0.7586206896551724,0.6060606060606061,0.5726495726495726,0.577922077922078,0.5585683297180043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,0.1,P0,200,86400,0,CooperativeReaching-v0,0,147,5,1.0,0.96059601,1.0997962951660156,0.2184989929199218,9.131431579589844e-05,0.0,0.050349998474121,5835.8,0.0050305366516113,6.2,483.2,274.37890625,0.0,0.998,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6903820816864294,0.2272727272727272,0.5,0.7246376811594203,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7631093544137022,0.2727272727272727,0.8181818181818182,0.7246376811594203,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,0.1,P0,200,86400,0,CooperativeReaching-v0,0,148,19,0.75,0.6258853210875657,3.536173105239868,0.1837471409847861,4.192402488306949e-05,0.0,0.1216842249820106,6146.578947368421,0.0049852070055509,7.2105263157894735,223.26315789473685,272.671875,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9188443135811558,0.2272727272727272,0.2307692307692307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916451969083548,0.1818181818181818,0.2307692307692307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,0.1,P0,200,86400,0,CooperativeReaching-v0,0,149,13,1.0,0.8863848717161292,3.095017433166504,0.232938528060913,8.0108642578125e-05,2.1512691791240985e-05,0.1133913627037635,5307.846153846154,0.0042365330916184,7.846153846153846,237.0,272.671875,0.0,0.996968923846154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0769230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8772543246227458,0.2727272727272727,0.5,0.631578947368421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,0.1,P0,200,86400,0,CooperativeReaching-v0,0,150,3,0.75,0.7350749999999999,0.3072156906127929,0.1010289986928304,0.0001695156097412,0.0,0.0738980770111084,7248.0,0.0055797894795735,6.666666666666667,184.33333333333331,272.671875,0.0,0.99,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.522077922077922,0.4090909090909091,0.5,0.6571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1653170359052712,0.0909090909090909,0.1764705882352941,0.2285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,0.1,P0,200,86400,0,CooperativeReaching-v0,0,151,6,0.75,0.713242537425,1.4039857387542725,0.2300059000651041,9.74734624226888e-05,0.0,0.0388770898183186,4601.166666666667,0.0041621128718058,6.5,457.5,277.5625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8116883116883118,0.2272727272727272,0.6428571428571429,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0151515151515151,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,0.1,P0,200,86400,0,CooperativeReaching-v0,0,152,6,1.0,0.9509900499,1.36191987991333,0.2232054074605306,8.702278137207031e-05,0.0,0.0436306794484456,5140.5,0.0043511788050333,5.833333333333333,505.0,277.5625,0.0,0.9885150083166666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7505827505827506,0.2727272727272727,0.2307692307692307,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTMMCP,P0,0.1,P0,200,86400,0,CooperativeReaching-v0,0,153,4,1.0,0.970299,1.00642728805542,0.2486426830291748,0.0001145601272583,0.0,0.1940439939498901,4153.25,0.0037466287612915,5.5,618.75,276.62109375,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7918660287081339,0.2727272727272727,0.8947368421052632,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
